No.;ClientName;TransactionType;Category1;Description;Price;ContractType;Surface;Area;Address;FormatedLivingArea;Rooms;Baths;Ages;PriceM2;FloorId;AdministrationPrice;Neighborhood;Stratum;Garages;Extras;Latitude;Longitude;Ascesor;Dep¢sito;ModifyDate;Link
311;Engel & Volkers;Venta;Apartamento;"Edificio con la mejor ubicaci¢n y acabados; cuenta con caldera,  gimnasio,  tres terrazas y dos salones de entrenamiento. Amplio apartamento esquinero en cuarto piso,  al ingresar encontramos a mano derecha amplia cocina abierta con accesorios y terminados de la mejor calidad y a mano izquierda ba§o social. En la zona social encontramos sala-comedor con ventanales de techo a piso y amplio balc¢n. En el †rea privada tenemos un hall de alcobas y tres habitaciones. Con dos parqueaderos y dep¢sito..";895000000;Professional;125;125;Calle 104 #47A-14W-02IHU1;125,00 m2;3;3;1 a 8 a§os;7160000;0;0;Pasadena;0;2;Interiores$Balc¢n, Chimenea, Cit¢fono, Cocina tipo Americano, Dep¢sito / Bodega, Escalera de Emergencia, Hall de Alcobas, Piso en Madera, Zona de BBQ|Exteriores$Ascensor, Caldera, Garaje Cubierto, Gimnasio, Parqueadero Visitantes, Planta ElÇctrica, Porter°a / Vigilancia, Sal¢n Comunal, Sal¢n de Juegos, Vigilancia privada 24*7, Zona Infantil|del Sector$C¢modas vias de acceso, Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;4.691999912;-74.06500244;1;VERDADERO;4/15/2020 4:55:19 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5431462.aspx
312;Sonia Margarita Herran Carre§o;Venta;Apartamento;"Ed CALICANTO Apto 504 luminoso espectacular vista al oriente cercano Calle 100 Avenida Suba y Autopista Norte Habitaciones closets  amplios madera comedor con mueble de madera piso a techo con cajones y repisa; cuenta con servicio de vigilancia armada, sala comedor y planta elÇctrica, con 2 parqueaderos en linea, ascensor y terraza con BBQ y juegos, f†cil acceso sobre carrera una v°a. Edificio de 23 apartamentos escalera  corredores sal¢n comunal amplios.";490000000;Particular;72;72;carrera 51  102 a - 76/88;68,00 m2;2;2;1 a 8 a§os;6805555.56;5;552000;Pasadena;5;2;Interiores$Barra estilo americano, Calentador, Cit¢fono, Cocina Integral, Cocina tipo Americano, Dep¢sito / Bodega, Instalaci¢n de gas, Zona de lavander°a|Exteriores$Ascensor, Circuito cerrado de TV, Garaje(s), Parqueadero Visitantes, Porter°a / Recepci¢n, Sal¢n Comunal, Sal¢n de Juegos, Terraza, Vigilancia|del Sector$Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;4.691147804;-74.06189728;1;VERDADERO;1/23/2021 5:00:17 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5401102.aspx
313;Eliana  Henao;Venta;Apartamento;Hermoso apartamento exterior reciÇn remodelado Ubicado sobre carrera en una v°a secundaria en el coraz¢n del barrio pasadena Cuenta con alcoba principal con ba§o alcoba secundaria y ba§o social con ducha Cocina tipo americana patio de ropas y balc¢n Un parqueadero y un dep¢sito grande El edificio cuenta con ascensor parqueadero de visitantes vigilancia las 24 horas y con zona de BBQ Est† ubicado cerca a supermercados panader°as y sitios de comida. Cerca a estaciones de Transmilenio.;359000000;Particular;60;60;carrera 51 # 106 - 78;60,00 m2;2;2;1 a 8 a§os;5983333.33;0;0;Pasadena;0;1;Interiores$Balc¢n, Cit¢fono, Cocina tipo Americano, Dep¢sito / Bodega, Instalaci¢n de gas, Zona de lavander°a|Exteriores$Ascensor, Circuito cerrado de TV, Garaje(s), Parqueadero Visitantes, Porter°a / Recepci¢n, Sal¢n Comunal, Terraza, Vigilancia|del Sector$Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;4.695977211;-74.0610733;1;VERDADERO;1/28/2021 2:21:56 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5165277.aspx
314;Bienes Corporativos Consultores En Propiedad Raiz;Venta;Apartamento;Se vende apt  bogota pasadena con un †rea de 128, 80 M2,  en el cuarto piso vista exterior,  cuenta 3 alcobas Vestier y ba§o en habitaci¢n principal,  habitaci¢n de servicio con ba§o,  divisiones vidrio,  sala comedor,  cocina americana horno zona ropas,  un deposito,  dos parqueadero,  shut basuras recepci¢n tipo lobby,  salones sociales,  zonas BBQ sal¢n juegos.;780000000;Professional;128;128;cra50 102a-16;128,00 m2;3;3;1 a 8 a§os;6093750;4;763401;Pasadena;4;2;Interiores$Balc¢n, Ba§o Auxiliar, Calentador, Cit¢fono, Cocina tipo Americano, Cuarto de Servicio, Dep¢sito / Bodega, Estudio, Instalaci¢n de gas, Zona de lavander°a|Exteriores$En conjunto cerrado, Garaje(s), Porter°a / Recepci¢n, Sal¢n Comunal, Vigilancia, Zona Infantil, Zonas Verdes|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Comercial;4.690159798;-74.06137848;0;VERDADERO;10/29/2020 3:26:47 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5363134.aspx
315;Sandra Contreras;Venta;Apartamento;Espectacular y espacioso apartamento, ubicado cerca a extensas zonas verdes y comercio, totalmente remodelado y con excelente iluminaci¢n. ;245000000;Particular;37;37;Carrera 53 103B-80;37,00 m2;1;1;9 a 15 a§os;6621621.62;4;0;Pasadena;4;1;Exteriores$Ascensor, Garaje(s), Porter°a / Recepci¢n, Sal¢n Comunal, Vigilancia|del Sector$Parques cercanos, Sobre v°a principal, Supermercados / C.Comerciales, Trans. P£blico cercano;4.692689896;-74.06259155;1;FALSO;2/14/2021 9:08:27 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-6095343.aspx
316;D†vila Pe§a y C°a Ltda;Venta;Apartamento;Arriendo o Vendo Hermoso Apartamento amoblado,  ubicado en Pasadena,  de 104 m2,  vista exterior,  3 habitaciones,  3 ba§os,  sala comedor,  chimenea,  balcon,  pisos en madera balcon  interno,  2 garajes y deposito..;780000000;Professional;104;104;cra 51  103b - 60;104,00 m2;3;3;1 a 8 a§os;7500000;2;540000;Pasadena;2;2;Interiores$Amoblado, Balc¢n, Barra estilo americano, Calentador, Chimenea, Cit¢fono, Cocina Integral, Instalaci¢n de gas|Exteriores$Garaje(s), Porter°a / Recepci¢n, Vigilancia|del Sector$Colegios / Universidades, Parques cercanos, Trans. P£blico cercano;0;0;0;FALSO;7/17/2020 8:07:04 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5325441.aspx
317;Adriana Morales;Venta;Apartamento;Penthouse de 170 mts con terraza de 50 mts adicionales 4 parqueaderos 2 dep¢sitos amplios 3 habitaciones 3 ba§os estudio sistema de alarma y monitoreo iluminado c†lido 5to piso zona residencial muy tranquila piso laminado cocina abierta balc¢n cortinas automatizadas chimenea ba§o principal con jacuzzi puerta de seguridad edificio automatizado;1190000000;Particular;170;170;Cra 48 # 106A-66;170,00 m2;3;3;1 a 8 a§os;7000000;0;776000;Pasadena;0;4;Interiores$Alarma, Balc¢n, Calentador, Chimenea, Cit¢fono, Cocina Integral, Cocina tipo Americano, Dep¢sito / Bodega, Estudio, Sauna / Turco / Jacuzzi|Exteriores$Ascensor, Circuito cerrado de TV, Garaje(s), Porter°a / Recepci¢n, Terraza|del Sector$Trans. P£blico cercano, Zona Residencial|#Apartamento#$PentHouse;4.695799828;-74.05820465;1;VERDADERO;1/15/2021 2:36:00 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5276030.aspx
318;LUCY SALINAS;Venta;Apartamento;vendo apartamento 5 piso excelente ubicacion sobe calle 100 a una cuadra autopista norte consta d 3habitacione 3 ba§os sala comedor cocina integral zona de consta de un aparta estudio con terraza excelente vista con 1 habitaci¢n ba§o privado y terraza apartaestuio ;620000000;Particular;146;146;calle 100pasadena;142,00 m2;3;3;1 a 8 a§os;4246575.34;5;200000;Pasadena;5;1;Interiores$Balc¢n, Ba§o Auxiliar, Calentador, Cit¢fono, Cocina Integral, Comedor auxiliar, Cuarto de servicio, Estudio, Instalaci¢n de gas, Patio, Piso en Baldosa /  M†rmol, Zona de lavander°a|Exteriores$Ascensor, Caldera, Garaje(s), Porter°a / Recepci¢n, Sal¢n Comunal, Sal¢n de Juegos, Terraza|del Sector$Supermercados / C.Comerciales|#Apartamento#$Duplex;4.692173958;-74.05900574;1;FALSO;1/28/2021 10:19:58 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-6046480.aspx
319;La Granja Inmobiliaria;Venta;Apartamento;Vendo hermoso apartamento Duplex en excelente ubicaci¢n. El apartamento cuenta con parqueadero,  con 3 habitaciones,  2 ba§os uno de ellos es ba§o social,  estudio, terraza - balc¢n,  bastante iluminado,  bastante amplio,  en hermoso edificio y cerca de estaciones de transmilenio tanto por suba como por la autopista norte..;495000000;Professional;101;101;Calle 100;101,00 m2;3;2;9 a 15 a§os;4900990.1;6;650000;Pasadena;6;1;Interiores$Amoblado, Balc¢n, Ba§o Auxiliar, Calentador, Cit¢fono, Cocina Integral, Dep¢sito / Bodega, Estudio, Hall de Alcobas, Instalaci¢n de gas, Patio, Zona de lavander°a|Exteriores$Ascensor, Circuito cerrado de TV, Garaje(s), Parqueadero Visitantes, Porter°a / Recepci¢n, Vigilancia, Vista panor†mica|del Sector$Colegios / Universidades, Parques cercanos, Sobre v°a principal, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Comercial, Zona Industrial, Zona Residencial|#Apartamento#$Duplex;0;0;1;VERDADERO;1/22/2020 4:53:03 AM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5228840.aspx
320;German Avila;Venta;Apartamento;Espectacular apartamento con excelentes acabados £nicos due§os muy buena distribuci¢n con habitaciones grandes y cocina cerrada permutamos por casa en Girardot de un valor de hasta 450MM;580000000;Particular;98;98;Carrera 53  106-44;98,00 m2;3;3;1 a 8 a§os;5918367.35;3;521000;Pasadena;3;2;Interiores$Balc¢n, Calentador, Cit¢fono, Cocina Integral, Dep¢sito / Bodega, Hall de Alcobas, Instalaci¢n de gas, Piso en Baldosa /  M†rmol|Exteriores$Ascensor, Garaje(s), Parqueadero Visitantes, Porter°a / Recepci¢n, Sal¢n Comunal, Terraza, Vigilancia, Zona Infantil|del Sector$Colegios / Universidades, Parques cercanos, Sobre v°a principal, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;4.695538044;-74.06256104;1;VERDADERO;1/18/2021 6:20:27 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5221207.aspx
321;CESAR MONTANA;Venta;Apartamento;Hermoso, amplio y moderno apartamento en Pasadena. 1 habitaci¢n, sala comedor, estudio, cocina, balc¢n, †rea de ropas, 2 ba§os, estacionamiento. 60 m2;370000000;Particular;60;60;CRA 51  104B-86;;1;2;1 a 8 a§os;6166666.67;2;0;Pasadena;2;1;Interiores$Balc¢n, Ba§o Auxiliar, Barra estilo americano, Calentador, Cit¢fono, Cocina tipo Americano, Estudio, Instalaci¢n de gas, Zona de lavander°a|Exteriores$Ascensor, Garaje(s), Porter°a / Recepci¢n, Sal¢n Comunal, Vigilancia|del Sector$Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial|#Apartamento#$Loft;4.693216801;-74.06183624;1;FALSO;1/5/2021 4:37:27 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5987132.aspx
322;V & V Inmobiliaria SAS;Venta;Apartamento;EXCELENTE OPORTUNIDAD APARTAMENTO EN ESTORIL, PASADENA, SOBRE VIA PRINCIPAL DE 104.4 MTS CON GARAJE Y DEPOSITO, CUENTA CON SALA COMEDOR INDEPENDIENTES, COCINA INTEGRAL A GAS NATURAL, BA•O SERVICIO Y ZONA DE LAVANDERIA, ESTUDIO, TRES ALCOBAS CON CLOSET, TRES BA•OS, UNO SOCIAL, UNO CUARTO PRINCIPAL Y UNO COMPARTIDO PARA LAS DOS HABITACIONES, PISOS EN MADERA Y CERAMICA.;385000000;Professional;104;104;CALLE 108 49B 21;73,00 m2;3;4;16 a 30 a§os;3701923.08;2;0;Pasadena;2;1;Interiores$Ba§o Auxiliar, Calentador, Cocina Integral, Cuarto de Servicio, Estudio, Hall de Alcobas, Instalaci¢n de gas, Piso en Baldosa /  M†rmol, Zona de lavander°a|Exteriores$Vivienda Multifamiliar, Zona Infantil, Zonas Verdes|del Sector$Colegios / Universidades, Parques cercanos, Sobre v°a principal, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;0;0;0;FALSO;2/7/2021 7:45:28 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-4434844.aspx
323;Inboni Inmobiliaria;Venta;Apartamento;Venta apartamento tres alcobas en Pasadena. Moderno apartamento nuevo,  extraordinarios acabados. Exterior,  agradable vista a parque. Sala y comedor en un ambiente,  chimenea a gas,  balc¢n de gran tama§o,  moderna cocina abierta con mes¢n,  ba§o social,  zona de lavander°a independiente,  closet de linos,  estar de alcobas,  alcoba principal con vestier y ba§o privado,  alcobas dos y tres con closets de piso a techo,  comparten un ba§o completo. Pisos en madera. Dos garajes en l°nea,  dep¢sito. El edificio cuenta con CCTV,  terraza Sky bbq con vista 360,  dos terrazas con juegos para ni§os,  sal¢n social,  sal¢n de juegos para ni§os,  gimnasio dotado,  teatro,  parqueaderos de visitantes,  dos ascensores £ltima generaci¢n,  planta elÇctrica. Excelente ubicaci¢n,  rodeado de parques,  f†ciles v°as de acceso,  cerca a zonas de comercio..;888000000;Professional;126;126;Calle 104A # 47A - 06;113,00 m2;3;2;1 a 8 a§os;7047619.05;3;689000;Pasadena;3;2;Interiores$Balc¢n, Ba§o Auxiliar, Cableado de Red, Chimenea, Cit¢fono, Closet, Cocina Integral, Cocina tipo Americano, Comedor auxiliar, Dep¢sito / Bodega, Escalera de Emergencia, Instalaci¢n de gas, Servicios independientes, Shut de basura, Zona de BBQ|Exteriores$Ascensor(es) inteligente(s), Auditorio, Bah°a exterior de parqueo, Circuito cerrado de TV, Garaje Cubierto, Gimnasio, Parqueadero Visitantes, Planta ElÇctrica, Porter°a / Vigilancia, Sal¢n Comunal, Sal¢n de Juegos, Sal¢n de videoconferencias, Tanques de Agua, Vigilancia privada 24*7, Zona Infantil|del Sector$µrea Urbana, Bombas de gasolina, C¢modas vias de acceso, Parques cercanos, Sobre v°a secundaria, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;4.691999912;-74.05899811;1;VERDADERO;1/22/2021 1:10:16 AM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5969560.aspx
324;Eliana  Henao;Venta;Apartamento;Hermoso apartamento exterior reciÇn remodelado Ubicado sobre carrera en una v°a secundaria en el coraz¢n del barrio pasadena Cuenta con alcoba principal con ba§o alcoba secundaria y ba§o social con ducha Cocina tipo americana patio de ropas y balc¢n Un parqueadero y un dep¢sito grande El edificio cuenta con ascensor parqueadero de visitantes vigilancia las 24 horas y con zona de BBQ Est† ubicado cerca a supermercados panader°as y sitios de comida. Cerca a estaciones de Transmilenio.;359000000;Particular;60;60;carrera 51 # 106 - 78;60,00 m2;2;2;1 a 8 a§os;5983333.33;0;0;Pasadena;0;1;Interiores$Balc¢n, Cit¢fono, Cocina tipo Americano, Dep¢sito / Bodega, Instalaci¢n de gas, Zona de lavander°a|Exteriores$Ascensor, Circuito cerrado de TV, Garaje(s), Parqueadero Visitantes, Porter°a / Recepci¢n, Sal¢n Comunal, Terraza, Vigilancia|del Sector$Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;4.695977211;-74.0610733;1;VERDADERO;1/28/2021 2:21:56 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5165277.aspx
325;Century 21 Metropolitan;Venta;Apartamento;Apartamento totalmente remodelado,   iluminado todo el d°a,  queda en el quinto piso de este edificio,  cuenta con tres habitaciones con altillo en la habitaci¢n principal,  cocina tipo americana y dos ba§os. Se entrega con muebles hechos a la medida del apto (en cocina,  hall y ba§os),  persianas romanas en la sala y blackout en las habitaciones.(Edificio no cuenta con ascensor).;330000000;Professional;71;71;Carrera 51 # 105 - 21, Pasadena, Zona Noroccidente, Bogot†, Cundinamarca;71,00 m2;3;2;16 a 30 a§os;4647887.32;0;0;Pasadena;0;0;;4.693785191;-74.06084442;0;FALSO;1/15/2021 1:12:33 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-4699101.aspx
326;Luis Soto y CIA S.A;Venta;Apartamento;Apartamento duplex con excelente ubicaci¢n,  buenas v°as de acceso,  cerca a  parques,  iglesias,  centro comercial Isierra 100,  estaci¢n de transmilenio,  restaurantes,  bancos,  supermercados,  D1,  Carulla,  Ara. Ubicado en segundo piso interior con buena iluminaci¢n y distribuci¢n. En el primer piso esta la sala comedor con chimenea ,  cocina integral a gas,  zona de lavander°a integrada,  calentador a gas,  balc¢n y ba§o social. En el segundo piso  tres habitaciones, y dos ba§os. Dep¢sito y dos parqueaderos en linea cubiertos. No tiene ascensor. El edificio cuenta con sal¢n comunal,  zona de ni§os,  parqueaderos para visitantes  y vigilancia 24 horas..;500000000;Professional;119;119;Carrera 52 # 106 - 83 Apto 204 B Edificio Pasadena Royal;119,00 m2;3;2;16 a 30 a§os;4201680.67;0;480000;Pasadena;0;2;Interiores$Balc¢n, Ba§o Auxiliar, Cit¢fono, Closet, Cocina Integral, Dep¢sito / Bodega, Instalaci¢n de gas|Exteriores$En conjunto cerrado, Parqueadero Visitantes, Porter°a / Vigilancia, Sal¢n Comunal, Vigilancia privada 24*7, Zona Infantil|del Sector$C¢modas vias de acceso, Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial;4.696000099;-74.06199646;0;VERDADERO;2/3/2021 1:55:05 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5970862.aspx
327;Doris Armirola;Venta;Apartamento;Hermoso apartamento Remodelado, 3 habitaciones grandes, la habitaci¢n principal con ba§o privado y doble lavamanos, cocina grande abierta, el patio tiene Domo, muy bien ubicado, a media cuadra de parque de Puente Largo, en calle cerrada lo que lo hace muy tranquilo, zona muy segura, el apartamento queda en un edificio de 4 apartamentos, tiene un dep¢sito en el parqueadero.;545000000;Particular;110;110;Calle 107 A No. 54-65 Apto 102;110,00 m2;3;3;16 a 30 a§os;4954545.45;2;200000;Pasadena;2;2;Interiores$Calentador, Chimenea, Cit¢fono, Cocina Integral, Dep¢sito / Bodega, Instalaci¢n de gas, Patio, Piso en Baldosa /  M†rmol, Zona de lavander°a|Exteriores$Garaje(s), Jard°n|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Residencial|#Apartamento#$Loft;4.695253849;-74.06484222;0;VERDADERO;2/11/2021 9:28:05 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5625182.aspx
328;Antonio Sarmiento;Venta;Apartamento;Acogedor apartamento de Dos Habitaciones Principal con ba§o, Closet en madera, Sala, Comedor, Cocina, Ba§o social, Garaje cubierto, sin ascensor, Zonas comunes amplias, vista interior, Vigilancia 24/7, parques cercanos con zonas verdes, Centros comerciales, Manejo directo y documentos al d°a;295000000;Particular;53;53;Carrera 51 No. 104B - 70;50,00 m2;2;2;16 a 30 a§os;5566037.74;2;240000;Pasadena;2;1;Interiores$Ba§o Auxiliar, Calentador, Cit¢fono, Cocina Integral, Instalaci¢n de gas|Exteriores$Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Parqueadero Visitantes, Porter°a / Recepci¢n, Vigilancia|del Sector$Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Comercial, Zona Residencial;4.694169998;-74.06141663;0;FALSO;1/13/2021 5:21:05 AM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-5031311.aspx
329;B&P Bienes y Proyectos SAS;Venta;Apartamento;Excelente apartamento ubicado en sexto piso,  cuenta con gran iluminaci¢n natural pisos en madera laminada,  dos habitaciones con closet la principal con ba§o privado,  ba§o social,  sala comedor en el mismo ambiente,  estudio,  cocina integral tipo americano,  zona de lavander°a,  garaje cubierto y dep¢sito. El edificio cuenta con vigilancia 247,  ascensor,  puertas inteligentes,  circuito cerrado de tv. Con cercan°a a bancos,  restaurantes,  iglesias,  bombas de gasolina,  colegios,  hospitales,  parques. V°as de acceso como la Av. Suba,  Av. Calle 100,  Calle 106,  Calle 53,  Av 68. Facilidad de transporte..;320000000;Professional;68;68;Calle 102A # 51 - 21 Edificio Mediterraneo Apto 602 Garaje 602 Deposito 5;68,00 m2;2;2;16 a 30 a§os;4705882.35;6;345000;Pasadena;6;1;Interiores$Ba§o Auxiliar, Cit¢fono, Closet, Dep¢sito / Bodega, Estudio, Instalaci¢n de gas, Puerta de seguridad|Exteriores$Ascensor, Circuito cerrado de TV, Porter°a / Vigilancia, Vigilancia privada 24*7|del Sector$Colegios / Universidades, C¢modas vias de acceso, Parques cercanos, Supermercados / C.Comerciales, Trans. P£blico cercano, Zona Comercial, Zona Residencial;4.690000057;-74.06199646;1;VERDADERO;7/27/2020 8:57:35 PM;https://www.fincaraiz.com.co/apartamento-en-venta/bogota/pasadena-det-4985266.aspx
